event_id,home_team,away_team,league,country,date,time,kickoff,venue,source,scraped_at,odds_home,odds_draw,odds_away,odds_over_05,odds_under_05,odds_over_15,odds_under_15,odds_over_25,odds_under_25,odds_over_35,odds_under_35,odds_over_45,odds_under_45,odds_btts_yes,odds_btts_no,odds_dc_1x,odds_dc_x2,odds_dc_12,odds_dnb_home,odds_dnb_away,odds_htft_1_1,odds_htft_1_x,odds_htft_1_2,odds_htft_x_1,odds_htft_x_x,odds_htft_x_2,odds_htft_2_1,odds_htft_2_x,odds_htft_2_2,odds_cs_1_0,odds_cs_2_0,odds_cs_2_1,odds_cs_3_0,odds_cs_3_1,odds_cs_3_2,odds_cs_0_0,odds_cs_1_1,odds_cs_2_2,odds_cs_0_1,odds_cs_0_2,odds_cs_1_2,odds_cs_0_3,odds_cs_1_3,odds_cs_2_3,odds_ah_home_minus_15,odds_ah_away_plus_15,odds_ah_home_minus_10,odds_ah_away_plus_10,odds_ah_home_minus_05,odds_ah_away_plus_05,odds_ah_home_plus_05,odds_ah_away_minus_05,odds_ht_over_05,odds_ht_under_05,odds_ht_btts_yes,odds_ht_btts_no
sr:match:66013386,Ypiranga FC RS,EC Sao Jose RS,"Gaucho, Serie A1",,2026-01-31,19:30:00,2026-01-31T19:30:00,Ypiranga FC RS Stadium,sportybet,2026-01-31T10:28:53.923549,1.86,2.9,4.6,1.13,4.9,1.61,2.15,2.85,1.35,4.4,1.16,0.0,0.0,2.4,1.43,1.17,1.73,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:66168774,AC Goianiense GO,CRA Catalano GO,Goiano,,2026-01-31,19:00:00,2026-01-31T19:00:00,AC Goianiense GO Stadium,sportybet,2026-01-31T10:28:53.923655,1.65,3.4,5.5,1.08,6.9,1.4,2.8,2.25,1.61,4.0,1.22,7.7,1.06,2.1,1.6,1.15,1.99,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:66201946,Cuiaba Esporte Clube MT,Nova Mutum EC MT,"Mato-Grossense, 1. Divisao",,2026-01-31,19:30:00,2026-01-31T19:30:00,Cuiaba Esporte Clube MT Stadium,sportybet,2026-01-31T10:28:53.923747,1.28,4.75,9.5,0.0,0.0,1.23,3.6,1.74,1.94,2.8,1.36,0.0,0.0,2.2,1.53,1.06,2.8,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:66201942,Luverdense EC MT,Chapada FC MT,"Mato-Grossense, 1. Divisao",,2026-01-31,21:00:00,2026-01-31T21:00:00,Luverdense EC MT Stadium,sportybet,2026-01-31T10:28:53.923835,1.66,3.3,5.2,1.09,5.7,1.5,2.35,2.5,1.45,4.5,1.15,0.0,0.0,2.35,1.46,1.15,1.92,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:66201950,Mixto MT,AC Primavera,"Mato-Grossense, 1. Divisao",,2026-01-31,21:00:00,2026-01-31T21:00:00,Mixto MT Stadium,sportybet,2026-01-31T10:28:53.923936,1.7,3.2,5.0,0.0,0.0,1.42,2.6,2.3,1.53,4.1,1.18,0.0,0.0,2.15,1.56,1.15,1.88,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:66420318,Pouso Alegre MG,Atletico Mineiro MG,"Mineiro, Modulo I",,2026-01-31,19:30:00,2026-01-31T19:30:00,Pouso Alegre MG Stadium,sportybet,2026-01-31T10:28:53.924025,6.4,3.7,1.48,0.0,0.0,1.37,2.75,2.15,1.61,3.8,1.21,0.0,0.0,2.25,1.51,2.2,1.11,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:66420322,EC Democrata MG,North EC MG,"Mineiro, Modulo I",,2026-01-31,21:00:00,2026-01-31T21:00:00,EC Democrata MG Stadium,sportybet,2026-01-31T10:28:53.924118,3.0,3.1,2.2,0.0,0.0,1.38,2.75,2.15,1.6,3.8,1.21,0.0,0.0,1.87,1.74,1.53,1.32,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:66420320,America FC MG,Urt MG,"Mineiro, Modulo I",,2026-01-31,21:30:00,2026-01-31T21:30:00,America FC MG Stadium,sportybet,2026-01-31T10:28:53.924219,1.44,3.8,6.9,0.0,0.0,1.38,2.75,2.15,1.6,3.8,1.21,0.0,0.0,2.3,1.48,1.1,2.3,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:66420316,Athletic Club Sjdr MG,Uberlandia EC MG,"Mineiro, Modulo I",,2026-01-31,21:30:00,2026-01-31T21:30:00,Athletic Club Sjdr MG Stadium,sportybet,2026-01-31T10:28:53.924308,1.71,3.3,4.75,0.0,0.0,1.36,2.8,2.15,1.61,3.7,1.22,0.0,0.0,1.99,1.65,1.17,1.87,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:66420324,Itabirito FC MG,Tombense FC MG,"Mineiro, Modulo I",,2026-02-01,14:00:00,2026-02-01T14:00:00,Itabirito FC MG Stadium,sportybet,2026-01-31T10:28:53.924400,3.3,2.85,2.25,1.11,5.3,1.53,2.3,2.6,1.41,4.25,1.16,0.0,0.0,2.15,1.56,1.52,1.28,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:66420326,Betim Futebol MG,Cruzeiro EC MG,"Mineiro, Modulo I",,2026-02-01,23:00:00,2026-02-01T23:00:00,Betim Futebol MG Stadium,sportybet,2026-01-31T10:28:53.924501,7.25,4.1,1.39,0.0,0.0,1.27,3.3,1.85,1.82,3.1,1.31,0.0,0.0,2.05,1.59,2.4,1.09,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:66745252,Bragantino Clube do Para PA,Cameta PA,"Paraense, Serie A",,2026-01-31,18:30:00,2026-01-31T18:30:00,Bragantino Clube do Para PA Stadium,sportybet,2026-01-31T10:28:53.924587,1.96,3.25,3.5,0.0,0.0,1.39,2.7,2.2,1.58,3.9,1.2,0.0,0.0,1.94,1.69,1.25,1.66,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:66745246,Sao Francisco PA,Clube do Remo PA,"Paraense, Serie A",,2026-01-31,19:00:00,2026-01-31T19:00:00,Sao Francisco PA Stadium,sportybet,2026-01-31T10:28:53.924674,3.8,2.95,2.0,1.1,5.6,1.47,2.45,2.45,1.47,4.4,1.16,0.0,0.0,2.05,1.6,1.63,1.23,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:66745250,Castanhal EC PA,Santa Rosa PA,"Paraense, Serie A",,2026-01-31,22:00:00,2026-01-31T22:00:00,Castanhal EC PA Stadium,sportybet,2026-01-31T10:28:53.924760,1.6,3.4,5.5,0.0,0.0,1.38,2.75,2.15,1.59,3.8,1.21,0.0,0.0,2.1,1.58,1.13,2.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:67268792,Campinense PB,Botafogo FC PB,Paraibano,,2026-01-31,19:30:00,2026-01-31T19:30:00,Campinense PB Stadium,sportybet,2026-01-31T10:28:53.924845,2.75,2.95,2.5,0.0,0.0,1.41,2.6,2.25,1.54,4.1,1.19,0.0,0.0,1.91,1.71,1.43,1.37,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:68276322,Cianorte FC PR,Coritiba FC PR,"Paranaense, 1. Divisao",,2026-01-31,19:00:00,2026-01-31T19:00:00,Cianorte FC PR Stadium,sportybet,2026-01-31T10:28:53.924930,2.9,3.0,2.35,0.0,0.0,1.39,2.7,2.2,1.58,3.9,1.2,0.0,0.0,1.87,1.74,1.48,1.34,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:66385110,CA Votuporanguense SP,GD Prudente SP,"Paulista, Serie A2",,2026-01-31,21:00:00,2026-01-31T21:00:00,CA Votuporanguense SP Stadium,sportybet,2026-01-31T10:28:53.925019,2.5,3.0,2.7,1.1,5.6,1.41,2.65,2.25,1.55,4.0,1.19,0.0,0.0,1.91,1.7,1.38,1.44,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:66385124,Sao Jose EC SP,AA Internacional Limeira SP,"Paulista, Serie A2",,2026-01-31,22:00:00,2026-01-31T22:00:00,Sao Jose EC SP Stadium,sportybet,2026-01-31T10:28:53.925123,2.35,2.85,3.1,1.1,5.6,1.48,2.4,2.5,1.46,4.4,1.16,0.0,0.0,2.05,1.62,1.31,1.48,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:66385122,Sertaozinho FC SP,CA Linense SP,"Paulista, Serie A2",,2026-01-31,22:00:00,2026-01-31T22:00:00,Sertaozinho FC SP Stadium,sportybet,2026-01-31T10:28:53.925222,2.4,2.9,2.9,0.0,0.0,1.44,2.55,2.35,1.51,4.25,1.17,0.0,0.0,1.95,1.67,1.34,1.46,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:66603434,AAD Vitoria Tabocas PE,Nautico PE,Pernambucano,,2026-01-31,19:30:00,2026-01-31T19:30:00,AAD Vitoria Tabocas PE Stadium,sportybet,2026-01-31T10:28:53.925317,10.5,4.4,1.29,0.0,0.0,1.33,3.0,2.0,1.7,3.4,1.25,0.0,0.0,2.55,1.39,2.75,1.05,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:66603436,Jaguar PE,Maguary PE,Pernambucano,,2026-01-31,19:30:00,2026-01-31T19:30:00,Jaguar PE Stadium,sportybet,2026-01-31T10:28:53.925404,5.2,4.1,1.5,0.0,0.0,1.27,3.33,1.81,1.86,3.0,1.32,0.0,0.0,1.9,1.72,2.15,1.14,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:66603432,Retro FC PE,Decisao PE,Pernambucano,,2026-01-31,19:30:00,2026-01-31T19:30:00,Retro FC PE Stadium,sportybet,2026-01-31T10:28:53.925503,1.37,4.1,7.9,0.0,0.0,1.28,3.25,1.88,1.8,3.1,1.3,0.0,0.0,2.15,1.55,1.08,2.5,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:66603430,SC Recife PE,Santa Cruz FC PE,Pernambucano,,2026-01-31,19:30:00,2026-01-31T19:30:00,SC Recife PE Stadium,sportybet,2026-01-31T10:28:53.925588,1.85,3.3,3.9,0.0,0.0,1.24,3.5,1.78,1.89,2.85,1.35,0.0,0.0,1.66,1.97,1.22,1.74,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:65934134,Parnahyba PI,AA Altos PI,Piauiense,,2026-01-31,19:00:00,2026-01-31T19:00:00,Parnahyba PI Stadium,sportybet,2026-01-31T10:28:53.925675,3.6,2.9,2.1,0.0,0.0,1.38,2.75,2.2,1.58,3.8,1.21,0.0,0.0,1.87,1.74,1.58,1.25,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:65934130,Clube Atletico Piauiense,Piaui PI,Piauiense,,2026-01-31,20:00:00,2026-01-31T20:00:00,Clube Atletico Piauiense Stadium,sportybet,2026-01-31T10:28:53.925759,2.15,3.25,3.0,0.0,0.0,1.36,2.85,2.1,1.63,3.7,1.22,0.0,0.0,1.84,1.76,1.32,1.55,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:66968644,Club Laguna Saf,ACD Potiguar RN,"Potiguar, 1. Divisao",,2026-01-31,18:00:00,2026-01-31T18:00:00,Club Laguna Saf Stadium,sportybet,2026-01-31T10:28:53.925849,2.35,3.1,2.8,0.0,0.0,1.31,3.0,1.99,1.7,3.4,1.26,0.0,0.0,1.74,1.87,1.36,1.47,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:66968646,Quinho FC Saf,America FC RN,"Potiguar, 1. Divisao",,2026-01-31,19:00:00,2026-01-31T19:00:00,Quinho FC Saf Stadium,sportybet,2026-01-31T10:28:53.925934,6.25,3.9,1.46,0.0,0.0,1.29,3.2,1.89,1.78,3.2,1.29,0.0,0.0,2.0,1.63,2.25,1.11,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:67604090,Sao Raimundo EC RR,Rio Negro RR,Roraimense,,2026-01-31,21:00:00,2026-01-31T21:00:00,Sao Raimundo EC RR Stadium,sportybet,2026-01-31T10:28:53.926018,1.14,5.75,13.0,0.0,0.0,0.0,0.0,1.55,2.25,2.25,1.56,0.0,0.0,0.0,0.0,1.03,3.4,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:67604088,Bare EC RR,Atletico Roraima RR,Roraimense,,2026-02-01,00:00:00,2026-02-01T00:00:00,Bare EC RR Stadium,sportybet,2026-01-31T10:28:53.926094,1.3,4.4,7.4,0.0,0.0,0.0,0.0,1.67,2.05,0.0,0.0,0.0,0.0,0.0,0.0,1.07,2.55,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:67491474,AA Guarany SE,AD Atletico Gloriense SE,Sergipano,,2026-01-31,18:15:00,2026-01-31T18:15:00,AA Guarany SE Stadium,sportybet,2026-01-31T10:28:53.926219,2.25,3.2,3.1,1.06,7.8,1.32,3.2,2.0,1.75,3.4,1.29,6.5,1.09,1.74,1.9,1.32,1.55,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:67491476,America FC Propria SE,Desportiva Aracaju,Sergipano,,2026-01-31,18:15:00,2026-01-31T18:15:00,America FC Propria SE Stadium,sportybet,2026-01-31T10:28:53.926324,1.57,3.75,5.6,1.07,7.4,1.39,2.85,2.2,1.64,4.0,1.22,7.5,1.07,2.15,1.57,1.14,2.1,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:67491478,Dorense FC SE,Falcon SE,Sergipano,,2026-01-31,18:15:00,2026-01-31T18:15:00,Dorense FC SE Stadium,sportybet,2026-01-31T10:28:53.926426,2.9,3.1,2.45,1.07,7.3,1.36,3.0,2.1,1.67,3.7,1.25,7.1,1.08,1.8,1.83,1.48,1.36,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:67491480,Lagarto FC SE,AO Itabaiana SE,Sergipano,,2026-01-31,19:00:00,2026-01-31T19:00:00,Lagarto FC SE Stadium,sportybet,2026-01-31T10:28:53.926542,2.9,2.95,2.55,1.09,6.7,1.4,2.8,2.25,1.59,4.1,1.21,7.8,1.06,1.87,1.77,1.45,1.36,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:67491482,CS Sergipe SE,AD Confianca SE,Sergipano,,2026-01-31,21:00:00,2026-01-31T21:00:00,CS Sergipe SE Stadium,sportybet,2026-01-31T10:28:53.926640,3.5,3.1,2.1,1.08,6.9,1.4,2.8,2.25,1.61,4.0,1.22,7.7,1.06,1.91,1.74,1.62,1.27,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:66456540,Desportivo Brasil SP,Bandeirante EC SP,"Paulista, Serie A3",,2026-01-31,18:00:00,2026-01-31T18:00:00,Desportivo Brasil SP Stadium,sportybet,2026-01-31T10:28:53.926728,2.15,2.95,3.33,1.1,5.6,1.5,2.35,2.55,1.44,4.4,1.16,0.0,0.0,2.1,1.57,1.27,1.55,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:66456550,Uniao Sao Joao EC SP,Rio Claro FC SP,"Paulista, Serie A3",,2026-01-31,20:00:00,2026-01-31T20:00:00,Uniao Sao Joao EC SP Stadium,sportybet,2026-01-31T10:28:53.926815,2.4,2.9,3.0,1.09,5.75,1.39,2.7,2.2,1.56,3.9,1.2,0.0,0.0,1.86,1.74,1.33,1.46,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:66456538,Catanduva FC SP,SE Itapirense SP,"Paulista, Serie A3",,2026-01-31,21:00:00,2026-01-31T21:00:00,Catanduva FC SP Stadium,sportybet,2026-01-31T10:28:53.926900,1.78,3.1,4.7,1.1,5.5,1.5,2.35,2.55,1.44,0.0,0.0,0.0,0.0,2.25,1.5,1.17,1.8,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:66456548,Uniao Barbarense,Rio Preto EC SP,"Paulista, Serie A3",,2026-01-31,21:00:00,2026-01-31T21:00:00,Uniao Barbarense Stadium,sportybet,2026-01-31T10:28:53.926984,2.1,3.0,3.4,0.0,0.0,1.42,2.6,2.3,1.53,4.1,1.18,0.0,0.0,1.95,1.67,1.26,1.58,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:66456546,Marilia AC SP,Paulista FC SP,"Paulista, Serie A3",,2026-01-31,21:30:00,2026-01-31T21:30:00,Marilia AC SP Stadium,sportybet,2026-01-31T10:28:53.927067,1.71,3.4,4.6,0.0,0.0,1.32,3.0,2.0,1.7,3.4,1.26,0.0,0.0,1.89,1.72,1.17,1.87,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:67695048,Canon Sportife Yaounde,Fauve Azur de Yaounde,Elite One,,2026-01-31,14:30:00,2026-01-31T14:30:00,Canon Sportife Yaounde Stadium,sportybet,2026-01-31T10:28:53.927176,1.84,3.0,4.5,0.0,0.0,1.4,2.65,2.25,1.54,4.0,1.19,0.0,0.0,2.0,1.64,1.18,1.75,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr:match:67695072,Pwd Bamenda,Stade Renard,Elite One,,2026-02-01,14:00:00,2026-02-01T14:00:00,Pwd Bamenda Stadium,sportybet,2026-01-31T10:28:53.927266,2.35,2.85,3.0,1.11,5.25,1.55,2.25,2.7,1.4,0.0,0.0,0.0,0.0,2.15,1.54,1.32,1.47,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
